id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series
wikidata_id_36724;Imōto Jiru; PC;;2003-01-01;;;;;;;;
wikidata_id_36726;Rugrats in Paris: The Movie; PC;;2000-10-29;;;;;;;;
wikidata_id_36729;Dark Summit; Xbox;;2001-11-15;;;;;;;;
wikidata_id_36730;Teenage Mutant Ninja Turtles 2: Battle Nexus; Xbox;;2004-10-19;;;;;;;Teen;list of Teenage Mutant Ninja Turtles video games
wikidata_id_36731;Roland Garros 2002; Game Boy Advance;;2002-01-01;;;;;;;;
wikidata_id_36732;Cold War; Xbox;;2005-09-27;;;;;;;;
wikidata_id_36733;Dystopia; PC;;2005-09-10;;;;;;;;
wikidata_id_36734;Command & Conquer: Red Alert 2; PC;;2000-10-23;;;;;;;Teen;Command & Conquer
wikidata_id_36735;Marvel Nemesis: Rise of the Imperfects; PlayStation 2;;2005-09-20;;;;;;;;
wikidata_id_36737;College Hoops 2K6; Xbox 360;;2005-11-21;;;;;;;;
wikidata_id_36738;Chaos Legion; PC;;2003-03-06;;;;;;;Teen;
wikidata_id_36741;Rhiannon: Curse of the Four Branches; PC;;2008-10-05;;;;;;;Teen;
wikidata_id_36742;Dynasty Warriors 4; Xbox;;2003-02-27;;;;;;;Teen;Dynasty Warriors
wikidata_id_36743;Smash Court Tennis 3; PSP;;2007-06-01;;;;;;;;
wikidata_id_36745;Uno; Wii;;2006-05-09;;;;;;;;Uno
wikidata_id_36746;Imperium AO; PC;;2004-01-01;;;;;;;;
wikidata_id_36747;Devil May Cry; PlayStation 4;;2001-08-23;;;;;;;Mature 17+;Devil May Cry
wikidata_id_36748;NFL Street; Xbox;;2004-01-13;;;;;;;;
wikidata_id_36749;Puyo Puyo Fever 2; DS;;2005-11-24;;;;;;;Everyone;Puyo Puyo
wikidata_id_36750;Bone: Out from Boneville; PC;;2005-09-15;;;;;;;;
wikidata_id_36751;Izumo; PlayStation 2;;2001-01-01;;;;;;;;Izumo
wikidata_id_36752;Lego Star Wars: The Complete Saga; PlayStation 3;;2007-11-06;;;;;;;Everyone 10+;Lego Star Wars
wikidata_id_36754;Donald Duck: Goin' Quackers; Nintendo 64;;2000-10-19;;;;;;;Everyone;
wikidata_id_36755;Toon-Doku; DS;;2007-01-01;;;;;;;;
wikidata_id_36756;4 Elements; DS;;2008-01-01;;;;;;;;4 Elements
wikidata_id_36758;Pirates: The Legend of Black Kat; Xbox;;2002-02-17;;;;;;;;
wikidata_id_36759;Worms Armageddon; Nintendo 64;;2000-01-19;;;;;;;Everyone;Worms
wikidata_id_36761;Monster 4x4: World Circuit; Wii;;2006-01-01;;;;;;;Everyone;
wikidata_id_36762;Alex Rider: Stormbreaker; DS;;2006-07-07;;;;;;;;
wikidata_id_36763;Mercenaries 2: World in Flames; PlayStation 2;;2008-08-31;;;;;;;Teen;Mercenaries
wikidata_id_36764;Bookworm Adventures; PC;;2006-11-28;;;;;;;;
wikidata_id_36766;Rock Band Metal Track Pack; Wii;;2009-09-22;;;;;;;Teen;Rock Band
wikidata_id_36767;The Ant Bully; Wii;;2006-07-24;;;;;;;;
wikidata_id_36769;Monster 4x4: World Circuit; Xbox;;2006-01-01;;;;;;;Everyone;
wikidata_id_36773;Madden NFL 09; PlayStation 2;;2008-08-12;;;;;;;Everyone;Madden NFL
wikidata_id_36774;Rampage Puzzle Attack; Game Boy Advance;;2001-11-29;;;;;;;Everyone;
wikidata_id_36775;Sea Monsters: A Prehistoric Adventure; Wii;;2007-01-01;;;;;;;;
wikidata_id_36776;Madden NFL 08; PlayStation 3;;2007-08-14;;;;;;;;Madden NFL
wikidata_id_36778;CSI: Deadly Intent; Xbox 360;;2009-10-20;;;;;;;;
wikidata_id_36779;One Piece: Pirates' Carnival; GameCube;;2005-11-23;;;;;;;Everyone;list of One Piece video games
wikidata_id_36780;Capcom vs. SNK 2 EO: Millionaire Fighting 2001; GameCube;;2002-07-01;;;;;;;;
wikidata_id_36781;Run Like Hell (video game); PlayStation 2;;2002-09-27;;;;;;;;
wikidata_id_36782;Superstars V8 Racing; PlayStation 3;;2009-06-26;;;;;;;Everyone;
wikidata_id_36783;NHK Kōhaku Quiz Gassen; Wii;;2009-12-17;;;;;;;;
wikidata_id_36784;Hugo: The Evil Mirror; PlayStation;;2002-01-01;;;;;;;;list of Hugo video games
wikidata_id_36785;Devil May Cry; PlayStation 3;;2001-08-23;;;;;;;Mature 17+;Devil May Cry
wikidata_id_36786;CSI: Deadly Intent; DS;;2009-10-20;;;;;;;;
wikidata_id_36787;Santa Claus Saves the Earth; PlayStation;;2002-01-01;;;;;;;;
wikidata_id_36789;Q11304545; Dreamcast;;2001-01-01;;;;;;;;
wikidata_id_36790;World Series of Poker: Tournament of Champions; PlayStation 2;;2006-08-31;;;;;;;Teen;
wikidata_id_36791;Triple Play Baseball; PC;;2001-01-01;;;;;;;;Triple Play series
wikidata_id_36792;Metal Gear Solid 2: Substance; PC;;2002-01-01;;;;;;;;Metal Gear
wikidata_id_36793;Samurai Deeper Kyo; Game Boy Advance;;2002-12-27;;;;;;;Teen;
wikidata_id_36794;1914: The Great War; PC;;2002-01-01;;;;;;;;
wikidata_id_36795;Guilty Gear XX; Wii;;2002-05-23;;;;;;;;Guilty Gear
wikidata_id_36797;Michelin Rally Masters: Race of Champions; PC;;2000-01-01;;;;;;;;Test Drive
wikidata_id_36798;SimAnimals; DS;;2009-01-21;;;;;;;;
wikidata_id_36799;Conflict Zone; PC;;2001-10-31;;;;;;;Teen;
wikidata_id_36800;Tiger Woods PGA Tour 10; PlayStation 2;;2009-06-08;;;;;;;;Tiger Woods PGA Tour
wikidata_id_36801;Guilty Gear XX; Xbox;;2002-05-23;;;;;;;;Guilty Gear
wikidata_id_36802;WinBack 2: Project Poseidon; PlayStation 2;;2006-04-25;;;;;;;Teen;
wikidata_id_36803;Kessakusen! Ganbare Goemon 1 & 2; Game Boy Advance;;2005-04-21;;;;;;;;Goemon
wikidata_id_36804;Guilty Gear XX; PSP;;2002-05-23;;;;;;;;Guilty Gear
wikidata_id_36805;Crash of the Titans; Wii;;2007-10-04;;;;;;;Everyone 10+;Crash Bandicoot
wikidata_id_36806;Professor Layton and the Last Specter; DS;;2009-11-26;;;;;;;Everyone 10+;Professor Layton
wikidata_id_36807;Pro Cycling Manager 2007; PSP;;2007-07-06;;;;;;;;
wikidata_id_36808;Mat Hoffman's Pro BMX 2; PlayStation 2;;2002-08-12;;;;;;;;
wikidata_id_36809;Sam & Max Beyond Time and Space; Wii;;2007-11-08;;;;;;;Teen;Sam & Max
wikidata_id_36810;Ex Zeus; PlayStation 2;;2007-10-05;;;;;;;;
wikidata_id_36811;Deathsmiles; Xbox 360;;2007-10-19;;;;;;;Teen;Deathsmiles
wikidata_id_36812;Ivy the Kiwi?; DS;;2009-12-17;;;;;;;Everyone;
wikidata_id_36813;Fight Night Round 3; PlayStation 3;;2006-02-20;;;;;;;;Fight Night
wikidata_id_36814;Crash of the Titans; PSP;;2007-10-04;;;;;;;Everyone 10+;Crash Bandicoot
wikidata_id_36815;101 Dalmatians II: Patch's London Adventure; PlayStation;;2003-01-01;;;;;;;;
wikidata_id_36818;SimAnimals; Wii;;2009-01-21;;;;;;;;
wikidata_id_36819;Bear in the Big Blue House; PlayStation;;2002-01-01;;;;;;;Early Childhood;
wikidata_id_36820;Critter Crunch; PlayStation 3;;2008-07-10;;;;;;;Everyone;
wikidata_id_36821;Teen Titans; Xbox;;2006-05-24;;;;;;;;
wikidata_id_36822;Street Fighter IV; PlayStation 4;;2008-07-18;;;;;;;Teen;Street Fighter
wikidata_id_36824;Kidz Sports Crazy Mini Golf; Wii;;2008-09-16;;;;;;;;Kidz Sports: Crazy Mini Golf
wikidata_id_36825;Nicktoons Unite!; DS;;2005-10-26;;;;;;;;
wikidata_id_36829;Rugrats in Paris: The Movie; Nintendo 64;;2000-10-29;;;;;;;;
wikidata_id_36830;Donald Duck: Goin' Quackers; Dreamcast;;2000-10-19;;;;;;;Everyone;
wikidata_id_36831;ISS Advance: International Superstar Soccer Advance; Game Boy Advance;;2002-01-01;;;;;;;;
wikidata_id_36833;Ivy the Kiwi?; Wii;;2009-12-17;;;;;;;Everyone;
wikidata_id_36834;Wings Over Israel; PC;;2008-02-18;;;;;;;;
wikidata_id_36835;Legends of Allods; PC;;2005-02-15;;;;;;;;
wikidata_id_36836;Worms Armageddon; Dreamcast;;2000-01-19;;;;;;;Everyone;Worms
wikidata_id_36837;Fieldrunners; PC;;2008-10-05;;;;;;;Everyone 10+;
wikidata_id_36840;Super Fruit Fall; DS;;2006-12-07;;;;;;;;
wikidata_id_36841;Rising Kingdoms; PC;;2005-06-17;;;;;;;;
wikidata_id_36842;Fish Fillets 2; PC;;2007-04-05;;;;;;;;
wikidata_id_36843;Ikki Tousen: Eloquent Fist; PSP;;2008-10-02;;;;;;;;
wikidata_id_36844;Marvel Nemesis: Rise of the Imperfects; GameCube;;2005-09-20;;;;;;;;
wikidata_id_36845;Sonic the Hedgehog 2; PlayStation 2;;2007-06-11;;;;;;;Everyone;Sonic the Hedgehog
wikidata_id_36846;Warm Up; PlayStation;;2000-11-16;;;;;;;;
wikidata_id_36847;Skate 2; Xbox 360;;2009-01-21;;;;;;;Teen;Skate
wikidata_id_36849;Izumo; PC;;2001-01-01;;;;;;;;Izumo
wikidata_id_36850;Allegiance; PC;;2000-03-16;;;;;;;;
wikidata_id_36854;Galaxy on Fire; PC;;2006-01-01;;;;;;;;Galaxy on Fire
wikidata_id_36855;Gravity Games Bike: Street Vert Dirt; PlayStation 2;;2002-06-27;;;;;;;;
wikidata_id_36856;Trioncube; DS;;2006-08-03;;;;;;;;
wikidata_id_36857;Street Fighter IV; PlayStation 3;;2008-07-18;;;;;;;Teen;Street Fighter
wikidata_id_36858;Mercenaries 2: World in Flames; PC;;2008-08-31;;;;;;;Teen;Mercenaries
wikidata_id_36860;Operation 7; PC;;2009-05-01;;;;;;;;
wikidata_id_36863;Legends of Wrestling II; Xbox;;2002-11-25;;;;;;;Teen;Legends of Wrestling
wikidata_id_36865;Muchi Muchi Pork!; Xbox 360;;2007-04-26;;;;;;;;
wikidata_id_36866;Asobi ni Iku yo! Chikyuu Pinchi no Kon'yaku Sengen; PlayStation 2;;2006-07-27;;;;;;;;
wikidata_id_36867;Tube Slider; GameCube;;2003-04-17;;;;;;;Everyone;
wikidata_id_36868;DarkStar One; Xbox 360;;2006-06-16;;;;;;;Teen;
wikidata_id_36869;Beowulf: The Game; Xbox 360;;2007-11-13;;;;;;;;
wikidata_id_36870;Memories Off; PlayStation;;2001-01-01;;;;;;;;
wikidata_id_36873;World Series of Poker: Tournament of Champions; PC;;2006-08-31;;;;;;;Teen;
wikidata_id_36874;Castlevania: Curse of Darkness; PlayStation 2;;2005-11-01;;;;;;;Mature 17+;Castlevania
wikidata_id_36875;Tetris DS; DS;;2006-03-20;;;;;;;;
wikidata_id_36876;Driven; PlayStation 2;;2001-11-06;;;;;;;;
wikidata_id_36877;Eye of the Kraken; PC;;2002-01-01;;;;;;;;
wikidata_id_36878;Rise and Fall: Civilizations at War; PC;;2006-06-12;;;;;;;;
wikidata_id_36879;Clover no Kuni no Alice: Wonderful Wonder World; PlayStation 2;;2007-12-25;;;;;;;;
wikidata_id_36880;Robocalypse; DS;;2008-11-17;;;;;;;Everyone 10+;
wikidata_id_36881;Michelin Rally Masters: Race of Champions; Nintendo 64;;2000-01-01;;;;;;;;Test Drive
wikidata_id_36882;Ex Zeus; PC;;2007-10-05;;;;;;;;
wikidata_id_36883;Birth of America; PC;;2006-01-01;;;;;;;;
wikidata_id_36884;Pokémon FireRed; Game Boy Advance;;2004-01-29;;;;;;;Everyone;Pokémon core series
wikidata_id_36886;Summon Night 2; DS;;2001-01-01;;;;;;;;Summon Night
wikidata_id_36888;CT Special Forces; Game Boy Advance;;2001-01-02;;;;;;;Teen;
wikidata_id_36890;U-Sing; Wii;;2009-11-06;;;;;;;;
wikidata_id_36891;Unbound Saga; Xbox 360;;2009-07-16;;;;;;;;
wikidata_id_36892;Mat Hoffman's Pro BMX 2; GameCube;;2002-08-12;;;;;;;;
wikidata_id_36893;Mat Hoffman's Pro BMX 2; Game Boy Advance;;2002-08-12;;;;;;;;
wikidata_id_36894;Muv-Luv; PC;;2003-01-01;;;;;;;Mature 17+;
wikidata_id_36895;Tekken 5; PlayStation 2;;2005-02-24;;;;;;;Teen;Tekken
wikidata_id_36897;Disney's Mickey Saves the Day: 3D Adventure; PC;;2001-01-01;;;;;;;;
wikidata_id_36898;Sin & Punishment: Star Successor; Wii;;2009-10-29;;;;;;;;
wikidata_id_36899;LocoRoco Midnight Carnival; PSP;;2009-10-29;;;;;;;Everyone;
wikidata_id_36901;The Punisher; Xbox;;2004-04-12;;;;;;;Mature 17+;
wikidata_id_36903;Noctis; PC;;2000-01-01;;;;;;;;
wikidata_id_36904;Let's Ride! Sunshine Stables; Game Boy Advance;;2003-01-01;;;;;;;;
wikidata_id_36905;Supreme Commander; PC;;2007-02-16;;;;;;;Everyone 10+;
wikidata_id_36906;Gift; PlayStation 2;;2005-01-01;;;;;;;;
wikidata_id_36909;Vendetta Online; PC;;2004-11-01;;;;;;;;
wikidata_id_36911;Harvey Birdman: Attorney at Law; PlayStation 2;;2008-01-08;;;;;;;Teen;Harvey Birdman, Attorney at Law
wikidata_id_36912;Warriors Orochi 2; PSP;;2008-04-03;;;;;;;Teen;Dynasty Warriors
wikidata_id_36913;Championship Pony; DS;;2008-03-20;;;;;;;Everyone;
wikidata_id_36914;Ricochet Lost Worlds: Recharged; PC;;2004-01-01;;;;;;;;Ricochet
wikidata_id_36915;MySims Kingdom; DS;;2008-10-28;;;;;;;;The Sims
wikidata_id_36917;Medal of Honor: Rising Sun; GameCube;;2003-11-11;;;;;;;Teen;Medal of Honor
wikidata_id_36918;Saints Row 2; PlayStation 3;;2008-05-29;;;;;;;Mature 17+;Saints Row
wikidata_id_36919;Iron Chef America: Supreme Cuisine; Wii;;2008-11-18;;;;;;;;
wikidata_id_36920;Shrek Smash n' Crash Racing; PlayStation 2;;2006-11-14;;;;;;;Everyone;
wikidata_id_36921;Jurassic: The Hunted; PlayStation 3;;2009-11-03;;;;;;;;
wikidata_id_36922;Ultimate Fighting Championship; Dreamcast;;2000-08-29;;;;;;;;
wikidata_id_36923;Tiny Toon Adventures: Buster's Bad Dream; Game Boy Advance;;2002-07-05;;;;;;;;
wikidata_id_36924;World Series Baseball 2K3; Xbox;;2003-03-10;;;;;;;;World Series Baseball
wikidata_id_36926;Syberia; Xbox;;2002-01-09;;;;;;;Teen;Syberia
wikidata_id_36927;CT Special Forces 2: Back in the Trenches; Game Boy Advance;;2003-08-15;;;;;;;;
wikidata_id_36928;Voodoo Vince; Xbox;;2003-09-23;;;;;;;Teen;
wikidata_id_36929;Clover Heart's; PlayStation 2;;2003-11-28;;;;;;;;
wikidata_id_36931;Pilot Brothers 3D-2: Secrets of the Kennel Club; PC;;2005-04-29;;;;;;;;Pilot Brothers
wikidata_id_36932;Tyco RC: Assault With a Battery; PlayStation;;2002-06-13;;;;;;;;
wikidata_id_36933;Bigfoot: Collision Course; Wii;;2008-10-28;;;;;;;;
wikidata_id_36934;Cocoto Kart Racer; Wii;;2005-03-02;;;;;;;;
wikidata_id_36935;Harvest Moon: Friends of Mineral Town; Wii U;;2003-04-18;;;;;;;Everyone;Story of Seasons
wikidata_id_36936;The White Wolf of Icicle Creek; PC;;2007-06-07;;;;;;;;Nancy Drew
wikidata_id_36937;Otometeki Koi Kakumei Love Revo!!; DS;;2006-01-26;;;;;;;;
wikidata_id_36939;Lego Star Wars II: The Original Trilogy; Xbox;;2006-09-11;;;;;;;Everyone 10+;Lego Star Wars
wikidata_id_36940;Marie Baby-Sitter; DS;;2007-11-07;;;;;;;;
wikidata_id_36941;Lego Star Wars II: The Original Trilogy; PSP;;2006-09-11;;;;;;;Everyone 10+;Lego Star Wars
wikidata_id_36942;Frogger 2; Xbox 360;;2008-06-11;;;;;;;;Frogger
wikidata_id_36943;Radirgy; PlayStation 2;;2005-10-13;;;;;;;;
wikidata_id_36945;Beatmania IIDX 11 IIDXRED; PlayStation 2;;2006-05-18;;;;;;;;Beatmania IIDX
wikidata_id_36946;ESPN International Winter Sports 2002; Xbox;;2002-01-28;;;;;;;;
wikidata_id_36948;Ico; PlayStation 2;;2001-09-24;;;;;;;Teen;
wikidata_id_36949;Disney Golf; PlayStation;;2002-05-30;;;;;;;Everyone;
wikidata_id_36950;Habu Yoshiharu Shōgi de Kitaeru: Ketsudanryoku DS; DS;;2009-03-12;;;;;;;;
wikidata_id_36951;Kirby Super Star Ultra; DS;;2008-09-22;;;;;;;Everyone;Kirby
wikidata_id_36952;X-Men: Mutant Academy 2; PlayStation;;2001-09-17;;;;;;;Teen;
wikidata_id_36955;NRA Gun Club; PlayStation 2;;2006-10-02;;;;;;;Everyone 10+;
wikidata_id_36957;Call of Duty 4: Modern Warfare; Xbox 360;;2007-11-05;;;;;;;Mature 17+;Call of Duty
wikidata_id_36958;Halo: Combat Evolved; PC;;2001-11-15;;;;;;;Mature 17+;Halo
wikidata_id_36959;TNA Impact!; PlayStation 2;;2008-09-09;;;;;;;;
wikidata_id_36960;Ty the Tasmanian Tiger 2: Bush Rescue; PlayStation 2;;2004-10-12;;;;;;;;
wikidata_id_36963;Puyo Pop Fever; PlayStation 2;;2004-02-04;;;;;;;Everyone;Puyo Puyo
wikidata_id_36964;Paris-Dakar Rally; PC;;2001-10-09;;;;;;;;
wikidata_id_36965;Pinball Hall of Fame: The Gottlieb Collection; PlayStation 2;;2004-11-16;;;;;;;;
wikidata_id_36967;Noddy's Magic Adventure; PlayStation;;2000-12-01;;;;;;;;
wikidata_id_36968;Link's Crossbow Training; Wii;;2007-11-19;;;;;;;Teen;The Legend of Zelda
wikidata_id_36969;Car Battler Joe; Game Boy Advance;;2001-11-30;;;;;;;;
wikidata_id_36970;World in Conflict; PC;;2007-09-18;;;;;;;;
wikidata_id_36971;F1 Manager; PC;;2000-10-13;;;;;;;;
wikidata_id_36972;Grand Theft Auto: The Trilogy; PC;;2005-10-17;;;;;;;Mature 17+;Grand Theft Auto
wikidata_id_36973;Teenage Mutant Ninja Turtles: Mutant Melee; Xbox;;2005-03-15;;;;;;;Teen;list of Teenage Mutant Ninja Turtles video games
wikidata_id_36977;Judge Dredd: Dredd vs. Death; PlayStation 2;;2003-10-17;;;;;;;;
wikidata_id_36978;Sanarara; PC;;2005-04-29;;;;;;;;
wikidata_id_36980;The Entente: Battlefields WW1; PC;;2003-01-01;;;;;;;;
wikidata_id_36981;Samurai Jack: The Amulet of Time; Game Boy Advance;;2003-03-25;;;;;;;;
wikidata_id_36982;Asterix & Obelix XXL 2: Mission: Las Vegum; Switch;;2005-10-16;;;;;;;;
wikidata_id_36983;Virtual Kasparov; PlayStation;;2001-04-27;;;;;;;;
wikidata_id_36984;Minority Report: Everybody Runs; PlayStation 2;;2002-11-12;;;;;;;;
wikidata_id_36985;Sniper Elite; PlayStation 2;;2005-09-30;;;;;;;Mature 17+;Sniper Elite
wikidata_id_36986;Pool Edge; GameCube;;2002-10-25;;;;;;;;
wikidata_id_36987;Brain Challenge; DS;;2007-09-05;;;;;;;;
wikidata_id_36988;Crash Bandicoot Purple: Ripto's Rampage and Spyro Orange: The Cortex Conspiracy; Game Boy Advance;;2004-06-03;;;;;;;Everyone;Crash Bandicoot
wikidata_id_36989;Blazing Angels 2: Secret Missions of WWII; PlayStation 3;;2007-09-07;;;;;;;;
wikidata_id_36990;Biathlon 2008; PlayStation 2;;2007-11-29;;;;;;;;Biathlon
wikidata_id_36992;Tomodachi Collection; DS;;2009-06-18;;;;;;;;
wikidata_id_36993;Asterix & Obelix XXL; PC;;2004-03-19;;;;;;;;
wikidata_id_36995;Riding Champion: Legacy of Rosemond Hill; PC;;2000-01-01;;;;;;;;
wikidata_id_36996;Valkyrie Profile 2: Silmeria; PlayStation 3;;2006-06-22;;;;;;;Teen;Valkyrie Profile
wikidata_id_36997;Kidō Senshi Gundam: Giren no Yabō - Axis no Kyōi; PSP;;2008-01-01;;;;;;;;
wikidata_id_36998;Ozzy & Drix; Game Boy Advance;;2003-12-17;;;;;;;;
wikidata_id_37000;X-treme Express; PlayStation 2;;2002-02-21;;;;;;;;
wikidata_id_37001;Asterix & Obelix XXL; GameCube;;2004-03-19;;;;;;;;
wikidata_id_37002;Asterix & Obelix XXL; Game Boy Advance;;2004-03-19;;;;;;;;
wikidata_id_37005;Donkey Kong Country; Wii U;;2000-11-01;;;;;;;Everyone;Donkey Kong Country
wikidata_id_37006;Phantasy Star Universe; Xbox 360;;2006-08-31;;;;;;;;Phantasy Star
wikidata_id_37007;Momotaro Dentetsu 12: All Aboard for Western Japan!; GameCube;;2003-12-11;;;;;;;;Momotaro Dentetsu
wikidata_id_37009;Lego Star Wars: The Complete Saga; PC;;2007-11-06;;;;;;;Everyone 10+;Lego Star Wars
wikidata_id_37010;Space Siege; PC;;2008-08-12;;;;;;;Teen;
wikidata_id_37011;The Incredible Hulk; Wii;;2008-06-05;;;;;;;Teen;
wikidata_id_37012;Rugby 2005; Xbox;;2005-03-08;;;;;;;;
wikidata_id_37013;Rugby Challenge 2006; Xbox;;2006-02-03;;;;;;;;
wikidata_id_37016;Yamaha Supercross; PlayStation 2;;2008-11-25;;;;;;;;
wikidata_id_37018;Tornado Outbreak; Xbox 360;;2009-09-29;;;;;;;;
wikidata_id_37019;Neocron; PC;;2002-11-01;;;;;;;Mature 17+;Neocron
wikidata_id_37020;Wings of Power II: WWII Fighters; PC;;2006-01-01;;;;;;;;
wikidata_id_37021;Rails Across America; PC;;2001-01-01;;;;;;;;
wikidata_id_37022;Buku Sudoku; PC;;2008-05-28;;;;;;;;
wikidata_id_37024;Gourmet Chef: Cook Your Way to Fame; DS;;2008-01-01;;;;;;;Everyone;
wikidata_id_37025;Sphinx and the Cursed Mummy; PlayStation 2;;2003-11-10;;;;;;;Everyone 10+;
wikidata_id_37026;Prisoner of War; PlayStation 2;;2002-01-01;;;;;;;Teen;
wikidata_id_37027;Ojamajo Adventure: Naisho no Mahou; PC;;2004-11-19;;;;;;;;
wikidata_id_37028;Skipper & Skeeto: The Number Shop; PC;;2001-01-01;;;;;;;;Skipper & Skeeto
wikidata_id_37029;Atlantis Sky Patrol; PC;;2006-08-01;;;;;;;;
wikidata_id_37031;Remote Control Dandy SF; PlayStation 2;;2005-04-14;;;;;;;;
wikidata_id_37033;Dual Blades; Game Boy Advance;;2002-10-07;;;;;;;;
wikidata_id_37035;Friends: The One with All the Trivia; PC;;2006-03-01;;;;;;;;
wikidata_id_37038;Rayman Raving Rabbids 2; DS;;2007-11-13;;;;;;;Everyone;Rayman Raving Rabbids
wikidata_id_37039;The Watchmaker; PC;;2001-01-01;;;;;;;;
wikidata_id_37041;Crime Life: Gang Wars; PC;;2005-01-01;;;;;;;;
wikidata_id_37043;Yu-Gi-Oh! GX Tag Force 2; PSP;;2007-09-27;;;;;;;;
wikidata_id_37044;Defender; Xbox;;2000-07-01;;;;;;;;
wikidata_id_37046;Ninja Gaiden Sigma 2; PlayStation 3;;2009-09-29;;;;;;;Mature 17+;Ninja Gaiden series
wikidata_id_37047;Advent Rising; PC;;2005-05-31;;;;;;;Teen;
wikidata_id_37048;Metroid Prime Hunters; DS;;2006-01-01;;;;;;;Teen;Metroid
wikidata_id_37049;Kung Fu Chaos; Xbox;;2003-02-25;;;;;;;Teen;
wikidata_id_37050;Cowboy Bebop: Tsuioku no Serenade; PlayStation 2;;2005-08-25;;;;;;;;
wikidata_id_37051;Submarine TITANS; PC;;2000-08-09;;;;;;;Everyone;
wikidata_id_37052;BlazBlue: Continuum Shift; Xbox 360;;2009-11-20;;;;;;;Teen;BlazBlue
wikidata_id_37053;ToeJam & Earl III: Mission to Earth; Xbox;;2002-10-23;;;;;;;Teen;ToeJam & Earl
wikidata_id_37054;Taiko no Tatsujin: Waku Waku Anime Matsuri; PlayStation 2;;2003-12-18;;;;;;;;Taiko no Tatsujin
wikidata_id_37055;Mario Kart 64; Nintendo 64;;2007-01-26;;;;;;;Everyone;Mario Kart
wikidata_id_37056;DJMax Portable Clazziquai Edition; PSP;;2008-10-20;;;;;;;;
wikidata_id_37058;Homeworld 2; PC;;2003-09-16;;;;;;;;
wikidata_id_37059;Cloning Clyde; Xbox 360;;2006-07-19;;;;;;;;
wikidata_id_37060;Midtown Madness 2; PC;;2000-04-22;;;;;;;Everyone;Midtown Madness
wikidata_id_37061;James Bond 007: Everything or Nothing; GameCube;;2003-11-17;;;;;;;Teen;James Bond
wikidata_id_37062;Fighting Legends Online; PC;;2001-01-01;;;;;;;;
wikidata_id_37063;Medal of Honor: Frontline; Xbox;;2002-05-28;;;;;;;;Medal of Honor
wikidata_id_37064;Dragon Quest IX; DS;;2009-07-11;;;;;;;Everyone 10+;Dragon Quest
wikidata_id_37065;Double D Dodgeball; Xbox 360;;2008-07-16;;;;;;;Everyone;
wikidata_id_37066;Istaria: Chronicles of the Gifted; PC;;2003-12-05;;;;;;;;
wikidata_id_37067;The Sims 2: Celebration! Stuff; PC;;2007-04-03;;;;;;;;
wikidata_id_37068;Lucky Luke: Western Fever; PlayStation;;2001-11-02;;;;;;;;
wikidata_id_37069;Medal of Honor: Frontline; PSP;;2002-05-28;;;;;;;;Medal of Honor
wikidata_id_37070;Whac-A-Mole; Game Boy Advance;;2005-01-01;;;;;;;;
wikidata_id_37071;NFL Blitz 20-02; Game Boy Advance;;2001-10-24;;;;;;;;
wikidata_id_37072;Red Faction II; Xbox;;2002-10-15;;;;;;;Mature 17+;Red Faction
wikidata_id_37073;Quest for Saddam; PC;;2003-05-14;;;;;;;;
wikidata_id_37074;Special Jinsei Game; GameCube;;2003-05-01;;;;;;;;
wikidata_id_37077;Dragon Ball Z: Budokai Tenkaichi 3; PlayStation 2;;2008-02-15;;;;;;;Teen;Dragon Ball Z: Budokai Tenkaichi
wikidata_id_37078;Need for Speed: Hot Pursuit 2; Xbox;;2002-09-30;;;;;;;Everyone;Need for Speed
wikidata_id_37080;Finder Love; PSP;;2006-01-01;;;;;;;;
wikidata_id_37081;SpongeBob SquarePants: Creature from the Krusty Krab; Wii;;2006-10-16;;;;;;;;
wikidata_id_37082;Muslim Massacre; PC;;2008-01-01;;;;;;;;
wikidata_id_37083;Pixeline: Magi i Pixieland; PC;;2007-01-01;;;;;;;;Pixeline
wikidata_id_37086;SpongeBob SquarePants: Lights, Camera, Pants!; Xbox;;2005-10-19;;;;;;;;
wikidata_id_37088;Baldur's Gate: Dark Alliance; PlayStation 4;;2001-12-14;;;;;;;Teen;Baldur's Gate
wikidata_id_37089;Q3091758; PC;;2003-01-01;;;;;;;;
wikidata_id_37090;Gin'iro; PC;;2000-08-31;;;;;;;;
wikidata_id_37091;Natsuiro Kōen: Denpatō no Shita de Ai o Kataru; PC;;2006-07-21;;;;;;;;
wikidata_id_37093;Nancy Drew: Ghost Dogs of Moon Lake; PC;;2002-11-01;;;;;;;Everyone;Nancy Drew
wikidata_id_37094;Robopon 2 Ring and Cross Versions; Game Boy Advance;;2001-09-13;;;;;;;;
wikidata_id_37096;Google Lively; PC;;2008-07-08;;;;;;;;
wikidata_id_37097;ZooCube; GameCube;;2002-05-05;;;;;;;;
wikidata_id_37098;ZooCube; Game Boy Advance;;2002-05-05;;;;;;;;
wikidata_id_37099;WWF SmackDown! 2: Know Your Role; PlayStation;;2000-11-21;;;;;;;Teen;WWE 2K
wikidata_id_37100;The Document of Metal Gear Solid 2; PlayStation 2;;2002-01-01;;;;;;;;
wikidata_id_37101;Tristan et les Trois Mousquetaires; PC;;2005-01-01;;;;;;;;
