id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series
all_games3731;Catherine: Full Body; PlayStation 4;;September 3, 2019;;;81;8.1;;Our indecisive protagonist, Vincent, has been with his long-time girlfriend, Katherine, for five years. But instead of taking the next step into marriage, Vincent finds himself in an affair with the provocative blonde bombshell, Catherine! Thrown into discord by his own infidelity, he finds solace in the innocent Rin – further complicating matters. Adding to Vincent’s dilemma, he begins having nightmares that force him to climb for his life... Will he survive the trials and tribulations of love, or fall to temptations?;;;PS4_id_510;Epic Dumpster Bear: Dumpster Fire Redux;PS4;Log Games;2018-04-03;;Platformer;;;Log Games;;;
all_games2103;Grim Fandango Remastered; PlayStation Vita;;January 27, 2015;;;84;7.4;;Something's Rotten in the Land of the Dead... ...and you're being played for a sucker. He sells luxury packages to souls on their four-year journey to eternal rest. But there's trouble in paradise. Help Manny untangle himself from a conspiracy that threatens his salvation.;;;PS4_id_282;Word Wheel by POWGI (EU);PS4;Lightwood Games;2019-06-04;;Puzzle;;;Lightwood Games;;;
all_games1855;Far Cry 4; PlayStation 4;;November 18, 2014;;;85;7.7;;Hidden in the towering Himalayas lies a country steeped in tradition and violence. You are Ajay Ghale, returning to the country of your birth, the lush forests and harsh snow capped summits of Kyrat, to fulfill your mother’s dying wish of spreading her ashes. This vast and unpredictable country offers visitors opportunity and danger. You quickly find yourself caught up in a rebellion to overthrow the oppressive regime of Pagan Min, a figure known as much for his sense of style and charisma as for his cruelty and naked brutality. Navigating the treacherous landscape, you find your fate increasingly determined by the choices you make because in Kyrat, and every second is a story. In Far Cry 4, you’ll conquer fortress outposts from the back of a 6-ton elephant and take to the skies as you rain down explosives from your moving perch in the gyrocopter. The vertical landscape of the Himalayas isn’t just a gorgeous backdrop, but a playground that encourages the player to fight, hunt and explore, grappling cliffs or launching into the air, plummeting to the valley below in a controlled free fall with your wing suit. You’ll carry with you a truly unique arsenal of weaponry that lets you play your way, whether it’s sniping, sneaking or all-out assault. When all else fails, animals can be your biggest allies or your greatest peril, as Kyrat’s wilderness delivers on the promise of a true open world anecdote factory.;;;PS4_id_37;Wallachia: Reign of Dracula (EU);PS4;Storybird Studio,PixelHeart;2021-10-02;;;;;Migami Games;;;
all_games3055;The Talos Principle: Road To Gehenna; PC;;July 23, 2015;;;82;7.9;;The Talos Principle: Road to Gehenna follows the narrative of Uriel, Elohim's messenger, as he explores a strange, hidden part of the simulation on a mission of mercy and redemption in an attempt to free the souls of the damned at all costs. This substantial expansion consists of four episodes that take experienced players through some of the most advanced and challenging puzzles yet. The Talos Principle writers Tom Jubert and Jonas Kyratzes have returned to pen the expansion and show players an entirely different side of Elohim's world through a journey to Gehenna filled with new characters and a new society with its own history and philosophy.;;;PS4_id_917;River City Melee: Battle Royal Special;PS4;H2 Interactive;2017-04-28;;Beat 'em up;;;Arc System Works;;;
all_games3141;Slime-san; Switch;;June 8, 2017;;;82;8.3;;Three slimetastic adventures!!! Slime your way out of a giant worm! Take down bosses with surgical precision!;;;PS4_id_1358;The Eternal Cylinder;PS4;Good Shepherd Entertainment,Gambitious Digital Entertainment;2021-09-30;;Action-Adventure;;;ACE Team;;;
all_games403;Rayman 2: The Great Escape; Nintendo 64;;October 31, 1999;;;90;8.8;;Enter a massive 3-D action adventure of amazing beauty and challenge. The pirate terror has enslaved the world and only Rayman's speed, agility, and magical powers can save all. Race and battle across 45 intricately designed areas - rainforests, jungles, narrow canyon passes, even into the mighty pirate ship itself.;;;PS4_id_1172;Tarot Readings Premium (EU);PS4;Crazysoft;2019-04-23;;Educational & Trivia;;;Crazysoft;;;
all_games25;Half-Life 2; PC;;November 16, 2004;;;96;9.2;;[Metacritic's 2004 PC Game of the Year] By taking the suspense, challenge and visceral charge of the original, and adding startling new realism and responsiveness, Half-Life 2 opens the door to a world where the player's presence affects everything around him, from the physical environment to the behaviors -- even the emotions -- of both friends and enemies. The player again picks up the crowbar of research scientist Gordon Freeman, who finds himself on an alien-infested Earth being picked to the bone, its resources depleted, its populace dwindling. Freeman is thrust into the unenviable role of rescuing the world from the wrong he unleashed back at Black Mesa. And a lot of people -- people he cares about -- are counting on him. [Vivendi Universal];;;PS4_id_404;eFootball PES 2021 SEASON UPDATE;PS4;Konami Digital Entertainment;2020-09-15;;Sports,Football;;;Konami Digital Entertainment;;;
all_games2494;Dark Souls II: Crown of the Old Iron King; PlayStation 3;;August 26, 2014;;;83;8.1;;Crown of the Old Iron King features an entirely different world within the Dark Souls II universe where players will venture into a massive tower swamped by black mist where flames, smoke and sorcery sadistically lurk.;;;PS4_id_693;Rawmen (PS4);PS4;;;;;;;;;;
all_games1075;Okami HD; PlayStation 4;;December 12, 2017;;;87;8.2;;In Okami, the player takes the role of the mythical sun goddess Amaterasu, in the form of a wolf. Her task is to restore color (or 'life') to the world by destroying the monsters who have stolen it. Since Amaterasu is a diety, there are naturally people who worship her and people who don't. The more people who worship her (as a result of her restoring color and doing other good deeds for them), the more powerful she becomes.;;;PS4_id_13;Qubit's Quest;PS4;Performance Designed Products;2019-11-01;;Platformer;;;Two Okes Entertainment;;;
all_games3731;Catherine: Full Body; PlayStation 4;;September 3, 2019;;;81;8.1;;Our indecisive protagonist, Vincent, has been with his long-time girlfriend, Katherine, for five years. But instead of taking the next step into marriage, Vincent finds himself in an affair with the provocative blonde bombshell, Catherine! Thrown into discord by his own infidelity, he finds solace in the innocent Rin – further complicating matters. Adding to Vincent’s dilemma, he begins having nightmares that force him to climb for his life... Will he survive the trials and tribulations of love, or fall to temptations?;;;PS4_id_7633;Catherine: Full Body;PS4;SEGA;2019-09-03;;Puzzle;;;Atlus;;;
all_games3731;Catherine: Full Body; PlayStation 4;;September 3, 2019;;;81;8.1;;Our indecisive protagonist, Vincent, has been with his long-time girlfriend, Katherine, for five years. But instead of taking the next step into marriage, Vincent finds himself in an affair with the provocative blonde bombshell, Catherine! Thrown into discord by his own infidelity, he finds solace in the innocent Rin – further complicating matters. Adding to Vincent’s dilemma, he begins having nightmares that force him to climb for his life... Will he survive the trials and tribulations of love, or fall to temptations?;;;PS4_id_7634;Catherine: Full Body (Asia);PS4;SEGA;2019-04-25;;Puzzle;;;Atlus;;;
all_games3731;Catherine: Full Body; PlayStation 4;;September 3, 2019;;;81;8.1;;Our indecisive protagonist, Vincent, has been with his long-time girlfriend, Katherine, for five years. But instead of taking the next step into marriage, Vincent finds himself in an affair with the provocative blonde bombshell, Catherine! Thrown into discord by his own infidelity, he finds solace in the innocent Rin – further complicating matters. Adding to Vincent’s dilemma, he begins having nightmares that force him to climb for his life... Will he survive the trials and tribulations of love, or fall to temptations?;;;PS4_id_7635;Catherine: Full Body (JP);PS4;Atlus;2019-02-14;;Puzzle;;;Atlus;;;
all_games1855;Far Cry 4; PlayStation 4;;November 18, 2014;;;85;7.7;;Hidden in the towering Himalayas lies a country steeped in tradition and violence. You are Ajay Ghale, returning to the country of your birth, the lush forests and harsh snow capped summits of Kyrat, to fulfill your mother’s dying wish of spreading her ashes. This vast and unpredictable country offers visitors opportunity and danger. You quickly find yourself caught up in a rebellion to overthrow the oppressive regime of Pagan Min, a figure known as much for his sense of style and charisma as for his cruelty and naked brutality. Navigating the treacherous landscape, you find your fate increasingly determined by the choices you make because in Kyrat, and every second is a story. In Far Cry 4, you’ll conquer fortress outposts from the back of a 6-ton elephant and take to the skies as you rain down explosives from your moving perch in the gyrocopter. The vertical landscape of the Himalayas isn’t just a gorgeous backdrop, but a playground that encourages the player to fight, hunt and explore, grappling cliffs or launching into the air, plummeting to the valley below in a controlled free fall with your wing suit. You’ll carry with you a truly unique arsenal of weaponry that lets you play your way, whether it’s sniping, sneaking or all-out assault. When all else fails, animals can be your biggest allies or your greatest peril, as Kyrat’s wilderness delivers on the promise of a true open world anecdote factory.;;;PS4_id_5790;Far Cry 3 Classic Edition;PS4;Ubisoft;2018-05-29;;Open World,First Person Shooter,Stealth;;;Ubisoft Montreal;;;
all_games1855;Far Cry 4; PlayStation 4;;November 18, 2014;;;85;7.7;;Hidden in the towering Himalayas lies a country steeped in tradition and violence. You are Ajay Ghale, returning to the country of your birth, the lush forests and harsh snow capped summits of Kyrat, to fulfill your mother’s dying wish of spreading her ashes. This vast and unpredictable country offers visitors opportunity and danger. You quickly find yourself caught up in a rebellion to overthrow the oppressive regime of Pagan Min, a figure known as much for his sense of style and charisma as for his cruelty and naked brutality. Navigating the treacherous landscape, you find your fate increasingly determined by the choices you make because in Kyrat, and every second is a story. In Far Cry 4, you’ll conquer fortress outposts from the back of a 6-ton elephant and take to the skies as you rain down explosives from your moving perch in the gyrocopter. The vertical landscape of the Himalayas isn’t just a gorgeous backdrop, but a playground that encourages the player to fight, hunt and explore, grappling cliffs or launching into the air, plummeting to the valley below in a controlled free fall with your wing suit. You’ll carry with you a truly unique arsenal of weaponry that lets you play your way, whether it’s sniping, sneaking or all-out assault. When all else fails, animals can be your biggest allies or your greatest peril, as Kyrat’s wilderness delivers on the promise of a true open world anecdote factory.;;;PS4_id_5791;Far Cry 4;PS4;Ubisoft;2014-11-18;;Open World,First Person Shooter,Stealth;;;Ubisoft Montreal;;;
all_games1855;Far Cry 4; PlayStation 4;;November 18, 2014;;;85;7.7;;Hidden in the towering Himalayas lies a country steeped in tradition and violence. You are Ajay Ghale, returning to the country of your birth, the lush forests and harsh snow capped summits of Kyrat, to fulfill your mother’s dying wish of spreading her ashes. This vast and unpredictable country offers visitors opportunity and danger. You quickly find yourself caught up in a rebellion to overthrow the oppressive regime of Pagan Min, a figure known as much for his sense of style and charisma as for his cruelty and naked brutality. Navigating the treacherous landscape, you find your fate increasingly determined by the choices you make because in Kyrat, and every second is a story. In Far Cry 4, you’ll conquer fortress outposts from the back of a 6-ton elephant and take to the skies as you rain down explosives from your moving perch in the gyrocopter. The vertical landscape of the Himalayas isn’t just a gorgeous backdrop, but a playground that encourages the player to fight, hunt and explore, grappling cliffs or launching into the air, plummeting to the valley below in a controlled free fall with your wing suit. You’ll carry with you a truly unique arsenal of weaponry that lets you play your way, whether it’s sniping, sneaking or all-out assault. When all else fails, animals can be your biggest allies or your greatest peril, as Kyrat’s wilderness delivers on the promise of a true open world anecdote factory.;;;PS4_id_5792;Far Cry 5;PS4;Ubisoft;2018-03-27;;Open World,First Person Shooter,Stealth;;;Ubisoft Montreal;;;
all_games1855;Far Cry 4; PlayStation 4;;November 18, 2014;;;85;7.7;;Hidden in the towering Himalayas lies a country steeped in tradition and violence. You are Ajay Ghale, returning to the country of your birth, the lush forests and harsh snow capped summits of Kyrat, to fulfill your mother’s dying wish of spreading her ashes. This vast and unpredictable country offers visitors opportunity and danger. You quickly find yourself caught up in a rebellion to overthrow the oppressive regime of Pagan Min, a figure known as much for his sense of style and charisma as for his cruelty and naked brutality. Navigating the treacherous landscape, you find your fate increasingly determined by the choices you make because in Kyrat, and every second is a story. In Far Cry 4, you’ll conquer fortress outposts from the back of a 6-ton elephant and take to the skies as you rain down explosives from your moving perch in the gyrocopter. The vertical landscape of the Himalayas isn’t just a gorgeous backdrop, but a playground that encourages the player to fight, hunt and explore, grappling cliffs or launching into the air, plummeting to the valley below in a controlled free fall with your wing suit. You’ll carry with you a truly unique arsenal of weaponry that lets you play your way, whether it’s sniping, sneaking or all-out assault. When all else fails, animals can be your biggest allies or your greatest peril, as Kyrat’s wilderness delivers on the promise of a true open world anecdote factory.;;;PS4_id_5793;Far Cry 6 (PS4);PS4;Ubisoft;2021-10-07;;Open World,First Person Shooter,Stealth;;;Ubisoft Toronto;;;
all_games1855;Far Cry 4; PlayStation 4;;November 18, 2014;;;85;7.7;;Hidden in the towering Himalayas lies a country steeped in tradition and violence. You are Ajay Ghale, returning to the country of your birth, the lush forests and harsh snow capped summits of Kyrat, to fulfill your mother’s dying wish of spreading her ashes. This vast and unpredictable country offers visitors opportunity and danger. You quickly find yourself caught up in a rebellion to overthrow the oppressive regime of Pagan Min, a figure known as much for his sense of style and charisma as for his cruelty and naked brutality. Navigating the treacherous landscape, you find your fate increasingly determined by the choices you make because in Kyrat, and every second is a story. In Far Cry 4, you’ll conquer fortress outposts from the back of a 6-ton elephant and take to the skies as you rain down explosives from your moving perch in the gyrocopter. The vertical landscape of the Himalayas isn’t just a gorgeous backdrop, but a playground that encourages the player to fight, hunt and explore, grappling cliffs or launching into the air, plummeting to the valley below in a controlled free fall with your wing suit. You’ll carry with you a truly unique arsenal of weaponry that lets you play your way, whether it’s sniping, sneaking or all-out assault. When all else fails, animals can be your biggest allies or your greatest peril, as Kyrat’s wilderness delivers on the promise of a true open world anecdote factory.;;;PS4_id_5794;Far Cry New Dawn;PS4;Ubisoft;2019-02-15;;Open World,First Person Shooter,Stealth;;;Ubisoft Montreal;;;
all_games1855;Far Cry 4; PlayStation 4;;November 18, 2014;;;85;7.7;;Hidden in the towering Himalayas lies a country steeped in tradition and violence. You are Ajay Ghale, returning to the country of your birth, the lush forests and harsh snow capped summits of Kyrat, to fulfill your mother’s dying wish of spreading her ashes. This vast and unpredictable country offers visitors opportunity and danger. You quickly find yourself caught up in a rebellion to overthrow the oppressive regime of Pagan Min, a figure known as much for his sense of style and charisma as for his cruelty and naked brutality. Navigating the treacherous landscape, you find your fate increasingly determined by the choices you make because in Kyrat, and every second is a story. In Far Cry 4, you’ll conquer fortress outposts from the back of a 6-ton elephant and take to the skies as you rain down explosives from your moving perch in the gyrocopter. The vertical landscape of the Himalayas isn’t just a gorgeous backdrop, but a playground that encourages the player to fight, hunt and explore, grappling cliffs or launching into the air, plummeting to the valley below in a controlled free fall with your wing suit. You’ll carry with you a truly unique arsenal of weaponry that lets you play your way, whether it’s sniping, sneaking or all-out assault. When all else fails, animals can be your biggest allies or your greatest peril, as Kyrat’s wilderness delivers on the promise of a true open world anecdote factory.;;;PS4_id_5795;Far Cry Primal;PS4;Ubisoft;2016-02-23;;Open World,First Person Shooter,Stealth;;;Ubisoft Montreal;;;
all_games1075;Okami HD; PlayStation 4;;December 12, 2017;;;87;8.2;;In Okami, the player takes the role of the mythical sun goddess Amaterasu, in the form of a wolf. Her task is to restore color (or 'life') to the world by destroying the monsters who have stolen it. Since Amaterasu is a diety, there are naturally people who worship her and people who don't. The more people who worship her (as a result of her restoring color and doing other good deeds for them), the more powerful she becomes.;;;PS4_id_2492;Okami HD;PS4;Capcom Entertainment;2012-10-30;;Action-Adventure;;;HexaDrive;;;
all_games232;Okami HD; PC;;December 12, 2017;;;92;7.9;;In Okami, the player takes the role of the mythical sun goddess Amaterasu, in the form of a wolf. Her task is to restore color (or 'life') to the world by destroying the monsters who have stolen it. Since Amaterasu is a diety, there are naturally people who worship her and people who don't. The more people who worship her (as a result of her restoring color and doing other good deeds for them), the more powerful she becomes.;;;PS4_id_2492;Okami HD;PS4;Capcom Entertainment;2012-10-30;;Action-Adventure;;;HexaDrive;;;
