id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series
Video_games_sales1839;Call Of Duty 2: Big Red One;X;Activision;2005-01-01;1.12;Shooter;78.0;5.1;;;T;;PS4_id_1608;The Song of Seven: Chapter 1;PS4;;;;;;;;;;
Video_games_sales2585;Prince of Persia: Warrior Within;X;Ubisoft;2004-01-01;0.8;Action;83.0;7.5;;;M;;PS4_id_1062;Rugby Challenge 4;PS4;Home Entertainment Suppliers;2020-07-28;;Sports,Rugby;;;Wicked Witch Software;;;
Video_games_sales3065;NCAA March Madness 2003;PS2;Electronic Arts;2002-01-01;0.66;Sports;74.0;8.0;;;E;;PS4_id_1220;Teslagrad;PS4;SOEDESCO;2014-12-03;;Puzzle,Platformer;;;Rain Games;;;
Video_games_sales2582;Final Fantasy Anthology;PS;Square EA;1999-01-01;0.8;Role-Playing;80.0;8.1;;;T;;PS4_id_1463;The Last Door - Complete Edition (EU);PS4;Plug In Digital;2019-05-22;;Adventure,Point & Click;;;The Game Kitchen;;;
Video_games_sales3084;The Sims: Bustin Out;GC;Electronic Arts;2003-01-01;0.66;Simulation;81.0;9.0;;;T;;PS4_id_657;Rainbow Moon (Physical);PS4;Limited Run Games,eastasiasoft;2016-08-19;;Role Playing,Strategy,Turn Based;;;SideQuest Studios;;;
Video_games_sales37;Call of Duty: Modern Warfare 2;X360;Activision;2009-01-01;13.48;Shooter;94.0;6.3;;;M;;PS4_id_1792;Toaplan Arcade Garage: Kyukyoku Tiger-Heli;PS4;M2;2021-10-28;;Collection;;;M2,Toaplan;;;
Video_games_sales176;Dr. Mario;G;Nintendo;1989-01-01;5.34;Puzzle;;;;;;;PS4_id_1239;The 25th Ward: The Silver Case;PS4;NIS America;2018-03-13;;Adventure,Visual Novel;;;Grasshopper Manufacture;;;
Video_games_sales2398;Sleeping Dogs;X360;Square Enix ;2012-01-01;0.87;Action;80.0;7.9;;;M;;PS4_id_875;Rift Racoon (HK/TW) (PS4);PS4;eastasiasoft;2021-05-12;;Platformer;;;Marcos Game Dev,Ratalaika Games;;;
Video_games_sales3226;FIFA Soccer 2002;PS2;Electronic Arts;2001-01-01;0.63;Sports;82.0;5.8;;;E;;PS4_id_524;Escape from Life Inc (EU) (PS4);PS4;Sometimes You;2021-03-31;;Puzzle,Platformer;;;PowerBurger;;;
Video_games_sales2472;The Incredibles;GC;THQ;2004-01-01;0.84;Action;63.0;7.1;;;T;;PS4_id_1398;The Great Ace Attorney Chronicles (Asia);PS4;Capcom Entertainment;2021-07-29;;Collection,Visual Novel;;;Capcom Entertainment;;;
Video_games_sales2265;Borderlands: The Handsome Collection;PS4;Take-Two Interactive;2015-01-01;0.92;Shooter;82.0;7.8;;;M;;PS4_id_8545;Borderlands 2;PS4;2K Games;2015-03-24;;Open World,First Person Shooter,Role Playing,Dungeon Crawler;;;Gearbox Software;;;
Video_games_sales4309;Batman: Arkham VR;PS4;Warner Bros. Interactive Entertainment;2016-01-01;0.45;Action;75.0;7.3;;;M;;PS4_id_8235;Batman: Arkham VR;PS4;Warner Bros. Interactive Entertainment;2016-10-11;;Action-Adventure;;;Rocksteady Studios;;;
Video_games_sales751;Madden NFL 15;PS4;Electronic Arts;2014-01-01;2.2;Sports;81.0;6.1;;;E;;PS4_id_9018;Madden NFL 15;PS4;Electronic Arts;2014-08-26;;Sports,American Football;;;EA Tiburon;;;
Video_games_sales751;Madden NFL 15;PS4;Electronic Arts;2014-01-01;2.2;Sports;81.0;6.1;;;E;;PS4_id_9019;Madden NFL 16;PS4;Electronic Arts;2015-08-25;;Sports,American Football;;;EA Tiburon;;;
Video_games_sales751;Madden NFL 15;PS4;Electronic Arts;2014-01-01;2.2;Sports;81.0;6.1;;;E;;PS4_id_9020;Madden NFL 17;PS4;Electronic Arts;2016-08-23;;Sports,American Football;;;EA Tiburon;;;
Video_games_sales751;Madden NFL 15;PS4;Electronic Arts;2014-01-01;2.2;Sports;81.0;6.1;;;E;;PS4_id_9021;Madden NFL 18;PS4;Electronic Arts;2017-08-25;;Sports,American Football;;;EA Tiburon;;;
Video_games_sales751;Madden NFL 15;PS4;Electronic Arts;2014-01-01;2.2;Sports;81.0;6.1;;;E;;PS4_id_9022;Madden NFL 19;PS4;Electronic Arts;2018-08-10;;Sports,American Football;;;EA Tiburon;;;
Video_games_sales751;Madden NFL 15;PS4;Electronic Arts;2014-01-01;2.2;Sports;81.0;6.1;;;E;;PS4_id_9023;Madden NFL 20;PS4;Electronic Arts;2019-08-02;;Sports,American Football;;;EA Tiburon;;;
Video_games_sales751;Madden NFL 15;PS4;Electronic Arts;2014-01-01;2.2;Sports;81.0;6.1;;;E;;PS4_id_9024;Madden NFL 21 (PS4);PS4;Electronic Arts;2020-08-28;;Sports,American Football;;;EA Tiburon;;;
Video_games_sales751;Madden NFL 15;PS4;Electronic Arts;2014-01-01;2.2;Sports;81.0;6.1;;;E;;PS4_id_9025;Madden NFL 22 (PS4);PS4;Electronic Arts;2021-08-20;;Sports,American Football;;;EA Tiburon;;;
Video_games_sales751;Madden NFL 15;PS4;Electronic Arts;2014-01-01;2.2;Sports;81.0;6.1;;;E;;PS4_id_9026;Madden NFL 25;PS4;Electronic Arts;2013-11-15;;Sports,American Football;;;EA Tiburon;;;
Video_games_sales1146;LEGO Marvel Super Heroes;PS4;Warner Bros. Interactive Entertainment;2013-01-01;1.62;Action;83.0;7.7;;;E10+;;PS4_id_7210;LEGO Marvel Super Heroes;PS4;Warner Bros. Interactive Entertainment;2013-11-29;;Action-Adventure;;;Traveller's Tales;;;
Video_games_sales1146;LEGO Marvel Super Heroes;PS4;Warner Bros. Interactive Entertainment;2013-01-01;1.62;Action;83.0;7.7;;;E10+;;PS4_id_7211;LEGO Marvel Super Heroes 2;PS4;Warner Bros. Interactive Entertainment;2017-11-14;;Open World,Action-Adventure;;;Traveller's Tales;;;
Video_games_sales4309;Batman: Arkham VR;PS4;Warner Bros. Interactive Entertainment;2016-01-01;0.45;Action;75.0;7.3;;;M;;PS4_id_8234;Batman: Arkham Knight;PS4;Warner Bros. Interactive Entertainment;2015-06-23;;Open World,Stealth,Beat 'em up;;;Rocksteady Studios;;;
Video_games_sales1324;NBA 2K14;PS4;Take-Two Interactive;2013-01-01;1.45;Sports;85.0;6.5;;;E;;PS4_id_8740;NBA 2K14;PS4;2K Sports;2013-11-15;;Sports,Basketball;;;Visual Concepts;;;
Video_games_sales1324;NBA 2K14;PS4;Take-Two Interactive;2013-01-01;1.45;Sports;85.0;6.5;;;E;;PS4_id_8741;NBA 2K15;PS4;2K Sports;2014-10-07;;Sports,Basketball;;;Visual Concepts;;;
Video_games_sales1324;NBA 2K14;PS4;Take-Two Interactive;2013-01-01;1.45;Sports;85.0;6.5;;;E;;PS4_id_8742;NBA 2K16;PS4;2K Sports;2015-09-29;;Sports,Basketball;;;Visual Concepts;;;
Video_games_sales1324;NBA 2K14;PS4;Take-Two Interactive;2013-01-01;1.45;Sports;85.0;6.5;;;E;;PS4_id_8743;NBA 2K17;PS4;2K Sports;2016-09-16;;Sports,Basketball;;;Visual Concepts;;;
Video_games_sales637;NBA 2K15;PS4;Take-Two Interactive;2014-01-01;2.46;Sports;83.0;6.9;;;E;;PS4_id_8741;NBA 2K15;PS4;2K Sports;2014-10-07;;Sports,Basketball;;;Visual Concepts;;;
