all_games3156,Windowgames_524,FALSE
all_games393,Windowgames_51,FALSE
all_games2603,Windowgames_476,FALSE
all_games670,Windowgames_751,FALSE
all_games968,Windowgames_390,FALSE
all_games3310,Windowgames_425,FALSE
all_games11126,Windowgames_2384,TRUE
all_games11127,Windowgames_2136,TRUE
all_games11166,Windowgames_3794,TRUE
all_games11189,Windowgames_1601,TRUE
all_games11196,Windowgames_1914,TRUE
all_games11226,Windowgames_3729,TRUE
all_games12093,Windowgames_263,TRUE
all_games12109,Windowgames_2317,FALSE
all_games12125,Windowgames_3134,TRUE
all_games12125,Windowgames_3135,TRUE
all_games12539,Windowgames_2936,TRUE
all_games12561,Windowgames_3536,TRUE
all_games13092,Windowgames_1870,TRUE
all_games13093,Windowgames_788,FALSE
all_games13139,Windowgames_3159,TRUE
all_games13144,Windowgames_794,TRUE
all_games13164,Windowgames_2358,TRUE
all_games13580,Windowgames_2781,FALSE
all_games13633,Windowgames_2401,FALSE
all_games13841,Windowgames_2424,FALSE
all_games12130,Windowgames_2502,FALSE
all_games12450,Windowgames_2576,FALSE
all_games12330,Windowgames_2826,FALSE
all_games14693,Windowgames_2668,FALSE
all_games14913,Windowgames_2525,FALSE
all_games12523,Windowgames_2766,FALSE
all_games13186,Windowgames_2634,FALSE
all_games13157,Windowgames_2513,FALSE
all_games14382,Windowgames_2882,FALSE
all_games4378,Windowgames_1235,FALSE
all_games4580,Windowgames_1322,FALSE
all_games3825,Windowgames_1405,FALSE
all_games4239,Windowgames_1412,FALSE
all_games4752,Windowgames_1422,FALSE
all_games4013,Windowgames_1425,TRUE
all_games4191,Windowgames_1492,FALSE
all_games5758,Windowgames_1502,TRUE
all_games4533,Windowgames_1524,FALSE
all_games4533,Windowgames_1525,FALSE
all_games4533,Windowgames_1526,FALSE
all_games7456,Windowgames_1543,FALSE
all_games7490,Windowgames_1616,FALSE
all_games5192,Windowgames_1617,FALSE
all_games3812,Windowgames_1844,FALSE
all_games4080,Windowgames_187,FALSE
all_games5657,Windowgames_1870,FALSE
all_games5491,Windowgames_1878,TRUE
all_games6828,Windowgames_1912,FALSE
all_games5789,Windowgames_1928,FALSE
all_games3880,Windowgames_2048,FALSE
all_games6518,Windowgames_2107,FALSE
all_games5721,Windowgames_2192,FALSE
all_games4316,Windowgames_2264,FALSE
all_games4316,Windowgames_2265,TRUE
all_games5009,Windowgames_2266,FALSE
all_games4267,Windowgames_2285,TRUE
all_games5660,Windowgames_2347,FALSE
all_games6887,Windowgames_2419,TRUE
all_games4114,Windowgames_2437,TRUE
all_games5496,Windowgames_2443,FALSE
all_games6330,Windowgames_2774,TRUE
all_games7534,Windowgames_282,TRUE
all_games4849,Windowgames_2835,FALSE
all_games7261,Windowgames_3020,TRUE
all_games7540,Windowgames_312,FALSE
all_games4928,Windowgames_3140,TRUE
all_games5722,Windowgames_3219,FALSE
all_games7348,Windowgames_3395,FALSE
all_games3933,Windowgames_3402,FALSE
all_games7156,Windowgames_3466,TRUE
all_games5159,Windowgames_3491,FALSE
all_games5923,Windowgames_3505,FALSE
all_games4560,Windowgames_3532,FALSE
all_games7549,Windowgames_355,TRUE
all_games6902,Windowgames_361,FALSE
all_games6935,Windowgames_3693,FALSE
all_games4176,Windowgames_564,TRUE
all_games4176,Windowgames_567,FALSE
all_games6479,Windowgames_734,FALSE
all_games5963,Windowgames_74,FALSE
all_games4868,Windowgames_742,FALSE
all_games4073,Windowgames_796,FALSE
all_games5469,Windowgames_830,TRUE
all_games5469,Windowgames_832,FALSE
all_games4054,Windowgames_914,TRUE
all_games3161,Windowgames_667,FALSE
all_games15424,Windowgames_2822,FALSE
all_games11472,Windowgames_3182,FALSE
all_games17344,Windowgames_3275,FALSE
all_games7790,Windowgames_1022,FALSE
all_games14874,Windowgames_3013,FALSE
all_games10293,Windowgames_626,FALSE
all_games12501,Windowgames_3133,FALSE
all_games18155,Windowgames_2480,FALSE
all_games8620,Windowgames_2064,FALSE
all_games1199,Windowgames_3127,FALSE
all_games9386,Windowgames_1795,FALSE
all_games8445,Windowgames_3763,FALSE
all_games7151,Windowgames_1168,FALSE
all_games14486,Windowgames_1385,FALSE
all_games17785,Windowgames_1459,FALSE
all_games18106,Windowgames_3048,FALSE
all_games18516,Windowgames_2035,FALSE
all_games15554,Windowgames_1101,FALSE
all_games17995,Windowgames_1902,FALSE
all_games14792,Windowgames_2573,FALSE
all_games1886,Windowgames_1369,FALSE
all_games9274,Windowgames_3390,FALSE
all_games9071,Windowgames_2145,FALSE
all_games1223,Windowgames_1062,FALSE
all_games7741,Windowgames_1457,FALSE
all_games18330,Windowgames_907,FALSE
all_games6468,Windowgames_753,FALSE
all_games13919,Windowgames_1069,FALSE
all_games8967,Windowgames_1555,FALSE
all_games12739,Windowgames_2968,FALSE
all_games10762,Windowgames_2341,FALSE
all_games14495,Windowgames_1083,FALSE
all_games5409,Windowgames_1704,FALSE
all_games3172,Windowgames_1866,FALSE
all_games7012,Windowgames_2382,FALSE
all_games11645,Windowgames_3298,FALSE
all_games14231,Windowgames_229,FALSE
all_games18052,Windowgames_3135,FALSE
all_games7615,Windowgames_3185,FALSE
all_games17856,Windowgames_3738,FALSE
all_games7687,Windowgames_2974,FALSE
all_games4633,Windowgames_433,FALSE
all_games2647,Windowgames_2354,FALSE
all_games16385,Windowgames_3782,FALSE
all_games6645,Windowgames_3689,FALSE
all_games14213,Windowgames_126,FALSE
all_games1213,Windowgames_3293,FALSE
all_games6788,Windowgames_1678,FALSE
all_games8364,Windowgames_3258,FALSE
