Video_games_sales1503,wikidata_id_38204,FALSE
Video_games_sales513,wikidata_id_36450,FALSE
Video_games_sales14797,wikidata_id_45489,FALSE
Video_games_sales2404,wikidata_id_80372,FALSE
Video_games_sales7061,wikidata_id_36020,FALSE
Video_games_sales13613,wikidata_id_11165,FALSE
Video_games_sales16993,wikidata_id_14133,FALSE
Video_games_sales13365,wikidata_id_89585,FALSE
Video_games_sales5496,wikidata_id_29497,FALSE
Video_games_sales6085,wikidata_id_73597,FALSE
